#
# Results on Mon, 11 Dec 2023 06:11:38 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 OPR/105.0.0.0
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,2,0,JapanQ,NULL,TextInput,Japan,EnterReturn,30years,1702343467374,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,2,0,JapanQ,NULL,TextInput,Japan,Final,30years,1702343469677,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,2,0,JapanQ,NULL,TextInput,Japan,First,,1702343432165,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,2,0,JapanQ,NULL,PennController,2,_Trial_,End,1702343469678,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,5,0,Item1A,NULL,PennController,5,_Trial_,Start,1702343469685,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,5,0,Item1A,NULL,Video,Clip1,buffer,0,1702343492970,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,5,0,Item1A,NULL,TextInput,textResponse,EnterReturn,梨を収穫しています,1702343528945,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,5,0,Item1A,NULL,TextInput,textResponse,Final,梨を収穫しています,1702343528955,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,5,0,Item1A,NULL,TextInput,textResponse,First,,1702343515722,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,5,0,Item1A,NULL,PennController,5,_Trial_,End,1702343528956,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,6,0,Filler1,NULL,PennController,6,_Trial_,Start,1702343528962,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,6,0,Filler1,NULL,Video,Fill1,buffer,0,1702343536514,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,6,0,Filler1,NULL,TextInput,textResponse,EnterReturn,男の子が友達に呼び止められました。,1702343561164,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,6,0,Filler1,NULL,TextInput,textResponse,Final,男の子が友達に呼び止められました。,1702343561169,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,6,0,Filler1,NULL,TextInput,textResponse,First,,1702343545745,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,6,0,Filler1,NULL,PennController,6,_Trial_,End,1702343561169,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,12,0,Filler4,NULL,PennController,12,_Trial_,Start,1702343561173,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,12,0,Filler4,NULL,Video,Fill4,buffer,0,1702343569611,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,12,0,Filler4,NULL,TextInput,textResponse,EnterReturn,男の子たちは何かを企んでいます,1702343594101,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,12,0,Filler4,NULL,TextInput,textResponse,Final,男の子たちは何かを企んでいます,1702343594105,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,12,0,Filler4,NULL,TextInput,textResponse,First,,1702343579151,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,12,0,Filler4,NULL,PennController,12,_Trial_,End,1702343594105,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,11,0,Filler3,NULL,PennController,11,_Trial_,Start,1702343594112,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,11,0,Filler3,NULL,TextInput,textResponse,EnterReturn,男の子は、すれ違い様に、帽子を取られてしまいました。,1702343631575,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,11,0,Filler3,NULL,TextInput,textResponse,Final,男の子は、すれ違い様に、帽子を取られてしまいました。,1702343631581,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,11,0,Filler3,NULL,TextInput,textResponse,First,,1702343607236,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,11,0,Filler3,NULL,PennController,11,_Trial_,End,1702343631581,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,9,0,Item2P,NULL,PennController,9,_Trial_,Start,1702343631588,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,9,0,Item2P,NULL,TextInput,textResponse,EnterReturn,男の子たちは山道を歩きます。,1702343653822,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,9,0,Item2P,NULL,TextInput,textResponse,Final,男の子たちは山道を歩きます。,1702343653828,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,9,0,Item2P,NULL,TextInput,textResponse,First,,1702343641284,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,9,0,Item2P,NULL,PennController,9,_Trial_,End,1702343653828,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,7,0,Item1P,NULL,PennController,7,_Trial_,Start,1702343653833,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,7,0,Item1P,NULL,TextInput,textResponse,EnterReturn,山奥で鶏が鳴いています,1702343673464,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,7,0,Item1P,NULL,TextInput,textResponse,Final,山奥で鶏が鳴いています,1702343673468,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,7,0,Item1P,NULL,TextInput,textResponse,First,,1702343661242,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,7,0,Item1P,NULL,PennController,7,_Trial_,End,1702343673468,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,10,0,Filler2,NULL,PennController,10,_Trial_,Start,1702343673473,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,10,0,Filler2,NULL,TextInput,textResponse,EnterReturn,落ちた梨をみんなで拾います。,1702343693423,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,10,0,Filler2,NULL,TextInput,textResponse,Final,落ちた梨をみんなで拾います。,1702343693430,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,10,0,Filler2,NULL,TextInput,textResponse,First,,1702343682638,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,10,0,Filler2,NULL,PennController,10,_Trial_,End,1702343693430,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,8,0,Item2A,NULL,PennController,8,_Trial_,Start,1702343693435,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,8,0,Item2A,NULL,TextInput,textResponse,EnterReturn,やぎが連れてこられました,1702343711849,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,8,0,Item2A,NULL,TextInput,textResponse,Final,やぎが連れてこられました,1702343711853,NULL
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,8,0,Item2A,NULL,TextInput,textResponse,First,,1702343700828,Unidentified
1702343711,aeee9e2b6fbca693b88338ab9e76ed76,PennController,8,0,Item2A,NULL,PennController,8,_Trial_,End,1702343711854,NULL
#
# Results on Tue, 12 Dec 2023 01:44:21 GMT
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.19.1
# Design number was non-random = 3
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
